transicao_movimento,siglaTribunal,orgaoJulgador.codigoOrgao,count,min,max,median,C1,C2,C1-descricao,C2-descricao
581.0 -> 51.0,TJMG,5766.0,19,0.0,36.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5775.0,1,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5780.0,45,0.0,107.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5799.0,124,0.0,48.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5803.0,1,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5814.0,1,2.0,2.0,2.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5833.0,9,1.0,105.0,54.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5836.0,1,111.0,111.0,111.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5843.0,2,11.0,83.0,47.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5851.0,7,6.0,35.0,12.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5914.0,3,1.0,5.0,2.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5917.0,7,0.0,32.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,5939.0,3,0.0,24.0,10.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6030.0,1,3.0,3.0,3.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6035.0,15,0.0,329.0,2.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6125.0,20,0.0,14.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6128.0,10,0.0,103.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6180.0,8,0.0,43.0,2.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6182.0,4,0.0,161.0,37.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6193.0,10,0.0,161.0,29.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6214.0,1,211.0,211.0,211.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6227.0,1,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6241.0,5,0.0,160.0,6.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6269.0,3,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6285.0,2,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6288.0,2,0.0,39.0,19.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6422.0,1,26.0,26.0,26.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6427.0,3,1.0,20.0,4.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6437.0,3,8.0,147.0,76.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6441.0,1,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,6452.0,4,0.0,4.0,0.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8160.0,5,0.0,75.0,1.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8161.0,2,0.0,486.0,243.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8162.0,3,4.0,398.0,51.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8163.0,4,0.0,204.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8165.0,5,0.0,69.0,3.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8166.0,16,0.0,183.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8167.0,4,0.0,6.0,1.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8168.0,6,1.0,122.0,27.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8169.0,11,0.0,110.0,2.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8170.0,15,0.0,119.0,6.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,8171.0,21,0.0,135.0,13.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,9034.0,1,98.0,98.0,98.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,9088.0,12,0.0,13.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,9174.0,4,0.0,27.0,5.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,9233.0,1,5.0,5.0,5.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,9236.0,6,0.0,162.0,12.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,10792.0,11,2.0,173.0,16.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11012.0,1,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11013.0,1,22.0,22.0,22.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11014.0,3,49.0,107.0,54.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11145.0,163,0.0,195.0,4.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11156.0,24,0.0,133.0,11.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11224.0,3,24.0,76.0,34.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11364.0,6,0.0,149.0,85.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11651.0,2,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,11659.0,5,0.0,58.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,12568.0,13,0.0,193.0,7.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,12763.0,8,0.0,39.0,0.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,12914.0,6,0.0,44.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,12921.0,35,0.0,448.0,30.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,13011.0,2,0.0,6.0,3.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,13095.0,9,0.0,110.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,13100.0,7,1.0,194.0,50.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,13193.0,6,0.0,166.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,13230.0,3,0.0,546.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,13329.0,1,255.0,255.0,255.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,13354.0,36,0.0,72.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,13401.0,4,4.0,48.0,26.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,15644.0,42,0.0,46.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,16391.0,4,0.0,6.0,2.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,16546.0,8,0.0,128.0,3.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,17929.0,5,0.0,50.0,1.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,17955.0,2,0.0,2.0,1.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,17956.0,4,0.0,196.0,42.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,17957.0,10,0.0,462.0,25.5,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,39983.0,1,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,39984.0,53,0.0,229.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,39985.0,85,0.0,142.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,80300.0,3,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,80301.0,1,175.0,175.0,175.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,81131.0,3,9.0,45.0,33.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,81132.0,1,1.0,1.0,1.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,81133.0,7,0.0,20.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,81401.0,60,0.0,223.0,2.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,81467.0,1,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 51.0,TJMG,81492.0,1,0.0,0.0,0.0,581.0,51.0,Documento,Conclusão
581.0 -> 581.0,TJMG,3262.0,12,0.0,18.0,6.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3297.0,10,0.0,148.0,2.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3335.0,8,0.0,340.0,34.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3668.0,24,0.0,238.0,107.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3676.0,18,0.0,117.0,10.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3682.0,11,0.0,510.0,24.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3688.0,5,0.0,403.0,16.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3691.0,13,1.0,97.0,27.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3694.0,8,0.0,66.0,5.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3701.0,9,0.0,65.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3710.0,5,0.0,82.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3727.0,20,0.0,58.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3744.0,8,5.0,115.0,29.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3750.0,4,0.0,107.0,52.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3756.0,8,0.0,148.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3758.0,4,7.0,49.0,33.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3761.0,10,0.0,513.0,45.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3764.0,3,0.0,21.0,20.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3767.0,3,13.0,127.0,84.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3772.0,15,4.0,560.0,10.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3775.0,10,0.0,101.0,4.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3778.0,18,0.0,150.0,20.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3779.0,8,0.0,28.0,15.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3780.0,2,6.0,12.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3782.0,1,5.0,5.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3784.0,7,0.0,56.0,23.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3786.0,7,0.0,67.0,54.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3790.0,40,0.0,26.0,3.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3792.0,20,0.0,93.0,12.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3796.0,4,5.0,272.0,33.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3797.0,5,0.0,15.0,3.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3799.0,5,0.0,90.0,20.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3804.0,1,40.0,40.0,40.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3808.0,6,0.0,29.0,1.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3809.0,2,10.0,13.0,11.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3816.0,3,0.0,12.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3819.0,6,0.0,71.0,11.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3820.0,14,0.0,1026.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3823.0,2,0.0,27.0,13.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3826.0,10,0.0,234.0,28.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3830.0,7,11.0,330.0,102.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3831.0,1,9.0,9.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3836.0,4,0.0,467.0,2.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3840.0,6,0.0,209.0,51.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3842.0,4,4.0,379.0,21.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3851.0,5,0.0,143.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3856.0,2,8.0,10.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3865.0,1,12.0,12.0,12.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3867.0,12,0.0,288.0,34.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3874.0,3,0.0,6.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3876.0,7,0.0,17.0,7.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3880.0,4,10.0,65.0,40.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3883.0,1,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3889.0,8,0.0,185.0,15.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3894.0,12,0.0,64.0,9.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3895.0,8,0.0,122.0,6.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3900.0,7,0.0,29.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3916.0,8,0.0,36.0,2.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3917.0,8,0.0,127.0,46.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3920.0,19,0.0,52.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3922.0,11,0.0,306.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3924.0,14,0.0,65.0,3.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3926.0,12,0.0,46.0,15.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3933.0,8,0.0,39.0,21.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3936.0,6,0.0,20.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3937.0,8,0.0,118.0,29.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3941.0,17,0.0,62.0,4.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3944.0,10,0.0,85.0,11.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3946.0,26,0.0,71.0,8.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3948.0,1,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3949.0,16,0.0,84.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3960.0,2,9.0,20.0,14.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3962.0,8,0.0,114.0,8.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3967.0,5,0.0,166.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3974.0,6,0.0,27.0,6.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3976.0,24,0.0,108.0,8.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3977.0,15,0.0,134.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3981.0,1,87.0,87.0,87.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3986.0,3,0.0,259.0,28.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3991.0,17,0.0,64.0,1.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3993.0,9,0.0,321.0,21.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,3999.0,1,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4001.0,2,0.0,18.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4004.0,3,0.0,5.0,2.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4007.0,7,0.0,431.0,53.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4011.0,8,0.0,14.0,4.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4012.0,9,0.0,121.0,15.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4016.0,7,0.0,48.0,8.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4017.0,1,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4018.0,2,14.0,28.0,21.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4022.0,29,0.0,289.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4024.0,8,0.0,13.0,8.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4025.0,20,0.0,3.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4032.0,2,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4034.0,9,0.0,116.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4037.0,3,0.0,8.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4042.0,4,5.0,62.0,24.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4045.0,14,1.0,60.0,15.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4046.0,17,0.0,64.0,7.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4050.0,5,7.0,123.0,60.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4055.0,2,182.0,244.0,213.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4056.0,10,1.0,66.0,10.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4062.0,1,17.0,17.0,17.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4064.0,13,0.0,173.0,36.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4065.0,7,0.0,82.0,13.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4067.0,20,0.0,133.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4071.0,29,0.0,29.0,2.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4080.0,55,0.0,165.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4092.0,3,14.0,33.0,27.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4096.0,2,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4100.0,2,0.0,1.0,0.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4102.0,5,0.0,55.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4103.0,5,0.0,20.0,7.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4109.0,3,7.0,71.0,20.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4110.0,4,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4125.0,8,6.0,348.0,23.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4126.0,10,0.0,30.0,9.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4130.0,1,142.0,142.0,142.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4150.0,7,0.0,317.0,78.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4156.0,15,0.0,121.0,15.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4160.0,10,0.0,219.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4164.0,2,0.0,48.0,24.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4167.0,7,0.0,16.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4172.0,1,6.0,6.0,6.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4184.0,2,52.0,216.0,134.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4187.0,10,0.0,115.0,11.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4230.0,26,0.0,260.0,20.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4240.0,4,6.0,49.0,30.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4244.0,13,0.0,52.0,12.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4256.0,5,0.0,238.0,51.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4257.0,8,0.0,88.0,1.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4258.0,3,0.0,1.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4263.0,17,0.0,75.0,6.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4269.0,5,2.0,161.0,40.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4273.0,1,9.0,9.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4276.0,6,0.0,29.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4278.0,7,0.0,80.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4288.0,2,1.0,4.0,2.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4289.0,1,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4292.0,21,0.0,62.0,18.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4295.0,4,2.0,12.0,4.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4299.0,3,3.0,26.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4301.0,9,4.0,73.0,15.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4303.0,22,0.0,25.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4307.0,4,0.0,60.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4310.0,3,0.0,9.0,6.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4320.0,9,0.0,128.0,22.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4323.0,6,0.0,189.0,3.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4324.0,3,3.0,61.0,7.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4327.0,5,0.0,18.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4329.0,4,0.0,21.0,12.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4330.0,3,0.0,50.0,42.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4332.0,7,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4333.0,2,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4338.0,2,8.0,12.0,10.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4340.0,8,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4344.0,2,63.0,375.0,219.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4347.0,8,0.0,32.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4348.0,1,36.0,36.0,36.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4353.0,2,0.0,9.0,4.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4358.0,4,0.0,0.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4376.0,18,0.0,32.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4378.0,16,0.0,272.0,33.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4382.0,2,7.0,14.0,10.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4392.0,8,0.0,83.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4395.0,10,0.0,95.0,3.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4401.0,10,0.0,67.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4406.0,4,0.0,38.0,4.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4409.0,7,0.0,44.0,1.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4411.0,104,0.0,438.0,8.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4414.0,3,0.0,7.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,4422.0,19,0.0,169.0,5.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5021.0,2,138.0,227.0,182.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5230.0,12,0.0,363.0,10.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5263.0,22,0.0,156.0,0.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5294.0,8,0.0,112.0,23.5,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5301.0,9,0.0,155.0,67.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5307.0,7,0.0,108.0,35.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5314.0,4,0.0,70.0,23.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5317.0,4,6.0,19.0,11.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5319.0,2,2.0,16.0,9.0,581.0,581.0,Documento,Documento
581.0 -> 581.0,TJMG,5322.0,7,11.0,88.0,33.0,581.0,581.0,Documento,Documento
